PROVINCE,region,ST207Q01HA,ST207Q02HA,ST207Q03HA,ST207Q04HA,PERCOMP,PERCOOP,EUDMO,SWBP,GFOFAIL,BELONG,BEINGBULLIED,SC016Q01TA,SC016Q02TA,SC016Q04TA
Ilocos Norte,Region I,2.65,2.7560975609756095,2.6153846153846154,2.7,0.168675,-0.07909500000000003,0.11742750000000002,0.04185945945945944,0.1490820512820513,-0.56834,1.4691684210526317,93.0,4.0,0.0
La Union,Region I,2.9,3.0956521739130434,3.0833333333333335,3.1848739495798317,0.28493529411764706,0.2088533333333333,0.43764000000000003,0.22105593220338982,0.21410672268907563,-0.16697768595041323,1.2385908333333333,94.0,36.39344262295082,0.0
Pangasinan,Region I,2.7444933920704844,2.871111111111111,2.888888888888889,2.9070796460176993,0.18528602620087337,0.08495714285714283,0.34140875000000004,0.18732789699570815,0.14878541666666667,-0.2871214876033058,1.4560431818181818,88.42386831275721,2.769547325102881,1.4444444444444444
