PROVINCE,region,ST207Q01HA,ST207Q02HA,ST207Q03HA,ST207Q04HA,PERCOMP,PERCOOP,EUDMO,SWBP,GFOFAIL,BELONG,BEINGBULLIED,SC016Q01TA,SC016Q02TA,SC016Q04TA
Aklan,Region VI,2.9871794871794872,3.141025641025641,3.1923076923076925,3.230769230769231,0.3452554054054054,0.05875394736842102,0.25057179487179493,0.11897066666666666,0.2480692307692308,-0.34773974358974363,0.8282698630136986,79.95,15.3,0.0
Guimaras,Region VI,2.641025641025641,3.0256410256410255,2.8157894736842106,2.789473684210526,0.14691025641025643,0.05778461538461535,0.46376410256410255,0.1289128205128205,0.11645263157894738,-0.2785948717948718,1.3922555555555556,99.0,0.0,0.0
Iloilo,Region VI,2.8044444444444445,2.9327354260089686,2.8794642857142856,2.8959276018099547,-0.0046120689655172395,0.028334684684684648,0.37596024590163934,0.2229705882352941,0.0034455645161290353,-0.2974688,1.2316939252336447,93.83333333333333,2.2,0.2
