PROVINCE,region,ST207Q01HA,ST207Q02HA,ST207Q03HA,ST207Q04HA,PERCOMP,PERCOOP,EUDMO,SWBP,GFOFAIL,BELONG,BEINGBULLIED,SC016Q01TA,SC016Q02TA,SC016Q04TA
Batangas,Region IV-A,3.0176470588235293,3.135294117647059,3.2366863905325443,3.261904761904762,0.37633353293413174,0.4494284848484848,0.5948459302325582,0.4004894117647058,0.04346300578034682,-0.07916279069767444,1.1593160714285713,74.37974683544304,25.74712643678161,0.5517241379310345
Cavite,Region IV-A,2.9506726457399104,3.0762331838565022,2.9461883408071747,3.1300448430493275,0.26385955555555557,0.25120133928571425,0.27131548117154813,0.22502531645569618,0.11886250000000001,-0.12633402489626558,1.1007588235294117,81.01652892561984,25.528301886792452,2.647798742138365
Laguna,Region IV-A,2.957317073170732,3.0925925925925926,3.08868501529052,3.1538461538461537,0.27622672672672677,0.2899398119122257,0.5462533333333334,0.37955133531157265,0.07601445086705202,-0.18904826589595378,1.3253746875,83.79320113314448,11.842948717948717,1.1575091575091576
Quezon,Region IV-A,2.934065934065934,3.0795454545454546,3.0681818181818183,3.058139534883721,0.192653,0.1430738095238095,0.40545000000000003,0.2655633802816901,0.0291576388888889,-0.08723185185185185,1.607404705882353,81.25,13.467948717948717,0.7948717948717948
Rizal,Region IV-A,3.0892857142857144,3.2110091743119265,3.146788990825688,3.099099099099099,0.28350263157894734,0.5349518181818181,0.4313876033057852,0.20766722689075628,0.2430983193277311,-0.15933719008264463,1.3469577981651375,84.58196721311475,2.0,2.6885245901639343
